profile,profile_rank,light_penalty_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_scope_results,mean_whole_grid_cosine,median_whole_grid_cosine,minimum_whole_grid_cosine,maximum_whole_grid_cosine,mean_lightly_penalized_whole_grid_cosine,median_lightly_penalized_whole_grid_cosine,minimum_lightly_penalized_whole_grid_cosine,maximum_lightly_penalized_whole_grid_cosine,mean_moderately_penalized_whole_grid_cosine,median_moderately_penalized_whole_grid_cosine,minimum_moderately_penalized_whole_grid_cosine,maximum_moderately_penalized_whole_grid_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_scope_results,coverage_fraction,complete_coverage
low_y_side,32,32,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s250,100,2500,250,5,0.9317155886183762,0.9529205501325618,0.8515483420607161,0.9727492103219736,0.9140420644338094,0.9397951697445991,0.8166481616455427,0.9682602456858689,0.8968325500230356,0.926850576317632,0.7831783434691872,0.9637919963618818,0.9498685857586558,0.03849997529393957,0.3018008664250374,1.0,0.0,27.064742873238714,213.36269355710874,30.270704131808788,8.044075921733683,5,1.0,True
low_y_side,33,33,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s250,50,2500,250,5,0.9317699438798461,0.9524147858705836,0.8536647308528907,0.9718822490403971,0.9139639416369363,0.9393189186232459,0.8179328363835396,0.9675693543874493,0.8966346909683216,0.9264031218047845,0.7836965739067312,0.9632755989463821,0.9500689975491321,0.03877148061655744,0.301822816953063,1.0,0.0,27.064742873238714,213.36269355710874,28.80735202953924,8.026422960030017,5,1.0,True
low_y_side,34,34,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s200,100,2500,200,5,0.9307220947202055,0.9474852041309524,0.8494617248442089,0.9706327009057754,0.9132129638230484,0.9306516703333676,0.813975863416203,0.9663812429189965,0.8961656064836852,0.9141172101876761,0.7799724070506718,0.9621484066982025,0.9487087222222892,0.038186428458170926,0.3087768065184355,1.0,0.0,26.383752547597357,214.32604145431606,30.93283423183842,8.120855365475409,5,1.0,True
low_y_side,35,35,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s150,100,2500,150,5,0.9291047965628234,0.9421715237107082,0.8478457412919229,0.9693017598613276,0.9120906358764008,0.9249289655864396,0.8104954031160109,0.965725466997383,0.8955522523197066,0.908001961268656,0.7747904677461909,0.9621623690652732,0.9466123808173516,0.037218533305806475,0.3235883741080761,1.0,0.0,25.56942369606729,193.8943141003996,30.38090430749317,8.06250876202755,5,1.0,True
low_y_side,36,36,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s200,50,2500,200,5,0.929681145481968,0.9459436626040202,0.8440017152943058,0.9691787934690959,0.9119601369036152,0.9295304185693162,0.8092659710488852,0.9653185530413899,0.8947047950612182,0.9134019637777699,0.7759598114908163,0.9614736879564588,0.947883287228473,0.038706898823555234,0.30953998902812596,1.0,0.0,26.383752547597357,214.32604145431606,30.661524998923408,8.243644691385695,5,1.0,True
low_y_side,37,37,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s150,50,2500,150,5,0.9283791058199868,0.9399863707707321,0.8477234950947995,0.9684003797829209,0.9111904367486522,0.9226010899337579,0.8094944928074999,0.9640430103962625,0.8944904091190773,0.9055373541735835,0.772989468473317,0.9602225066689258,0.9460750733603154,0.03764885569303757,0.3250120021402836,1.0,0.0,25.56942369606729,193.8943141003996,30.793150156691574,8.338400542756558,5,1.0,True
low_y_side,38,38,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s050,10,10000,50,5,0.8608212575921526,0.8938306262077824,0.7533547803767721,0.9377653937721977,0.8082817176550814,0.8283413605603306,0.6541204803781481,0.9270067443270699,0.760369303218088,0.7585294079476174,0.5679576396079262,0.9163715250475803,0.9185379113421192,0.12131901554300313,0.49681911416351693,1.0,0.0,40.69164276711894,582.9872861061881,37.89662998272454,12.548162104261923,5,1.0,True
low_y_side,39,39,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s050,50,10000,50,5,0.8551150540914241,0.8902569810246802,0.735759314166034,0.9341270401589649,0.8008200973625851,0.8268638626809249,0.6320571076599479,0.9235247562084863,0.7515497151825249,0.7569608107608877,0.542971294622724,0.9130428075230563,0.9150749415327114,0.12661741681215516,0.5000209302827705,1.0,0.0,40.69164276711894,582.9872861061881,45.162176663933316,12.470637602619217,5,1.0,True
low_y_side,40,40,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s050,100,10000,50,5,0.8549228975497314,0.8855830489070472,0.7371190256457277,0.9348627827051882,0.7999553524085317,0.8270462380933898,0.6324896179651173,0.9242295995018786,0.7501002851084582,0.7573004703886231,0.542711696368461,0.9137173587375309,0.9156575222424925,0.12807503546667848,0.5012196352705349,1.0,0.0,40.69164276711894,582.9872861061881,48.57493099416179,12.553478895769405,5,1.0,True
low_y_side,41,41,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s150,100,10000,150,5,0.8598973907331775,0.8633725042549282,0.7571216036275198,0.953098217865983,0.797051891080914,0.7733212335423182,0.650285959742311,0.9422962040932401,0.7409261029605071,0.7300957567103373,0.5585256416035623,0.9316166157949755,0.9304145034309979,0.14401426227912878,0.42710621774196544,1.0,0.0,50.32365843687678,794.8558849033668,60.80592697506199,16.21731011592112,5,1.0,True
low_y_side,42,42,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s150,50,10000,150,5,0.8589195044211232,0.8625275412829819,0.7562979290341421,0.9531355374851594,0.7955122642627439,0.7710256763418709,0.6496529791052819,0.9423761558672122,0.7388974491857644,0.7270737248149309,0.5580459459929513,0.9317382305251544,0.9300804533906947,0.14538494275134545,0.42731579057872215,1.0,0.0,50.32365843687678,794.8558849033668,62.426849096622256,16.237856303161767,5,1.0,True
low_y_side,43,43,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s150,10,10000,150,5,0.8561014984818884,0.8621332897483441,0.7571293861444486,0.9538959134824739,0.7930263389817335,0.7614072664340753,0.6540241898249929,0.9427337215120474,0.7365908538740792,0.7167194662670784,0.5649597660638557,0.9317021460248488,0.92673185088445,0.14492780260509758,0.4263504278659812,1.0,0.0,50.32365843687678,794.8558849033668,50.239157317903754,16.749331905928386,5,1.0,True
low_y_side,44,44,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s250,100,10000,250,5,0.8561602536771222,0.8714339125836189,0.7467221396593358,0.9571549994700947,0.7893810385163313,0.7743690118959715,0.6323353204726649,0.9472510608860223,0.7298919429064574,0.7309198788899813,0.5354708750160851,0.9374496010013574,0.9312764535641556,0.153447507251884,0.41959053926169804,1.0,0.0,52.352471234855884,840.2419815333267,58.99825104450756,16.311643742200232,5,1.0,True
low_y_side,45,47,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s100,100,10000,100,5,0.8513449044997932,0.8754688266418852,0.7256342811782106,0.9456086222942474,0.7866515266201106,0.7935752771385743,0.6079536396771343,0.9324130576581399,0.7289339677643546,0.7390185717313725,0.5093580024865197,0.9194016314932355,0.924054734081405,0.1503144453923109,0.45070918522775083,1.0,0.0,45.963982864740515,722.1655106922601,55.29960359242193,14.673576003584149,5,1.0,True
low_y_side,46,48,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s100,10,10000,100,5,0.850741721038211,0.8765376420073397,0.7254738333918045,0.9428464148780037,0.7860112479137705,0.7960467416310216,0.608828027389677,0.9286696379564414,0.7281689610503161,0.7324912835946975,0.5109371970071012,0.9147060251310801,0.9233723982883978,0.1504666344236562,0.44979107387363815,1.0,0.0,45.963982864740515,722.1655106922601,37.13233611475853,13.263104421689665,5,1.0,True
low_y_side,47,49,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s100,50,10000,100,5,0.8513310093278976,0.8736977043683505,0.7275947924843958,0.9457517268182822,0.7858934883316405,0.7932599168885603,0.6091351057744155,0.9313130962018985,0.7275210891767745,0.7364881394813328,0.5099618371646963,0.917094897701222,0.924890010067711,0.1518716850382955,0.4503237306326618,1.0,0.0,45.963982864740515,722.1655106922601,54.24592462048891,15.150304874173838,5,1.0,True
low_y_side,48,45,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s250,50,10000,250,5,0.8551036520451578,0.8724522566134154,0.7440708288464061,0.9574457224072876,0.7873514494355487,0.7746214599282453,0.626983879469083,0.9469624808447619,0.7271046221897117,0.7314204617968746,0.5283217267414856,0.9365940221373747,0.931462458312071,0.15583515448557234,0.41890117593109544,1.0,0.0,52.352471234855884,840.2419815333267,56.39639612263416,15.47052694172074,5,1.0,True
low_y_side,49,46,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s200,10,10000,200,5,0.8543289025700297,0.8737245624044249,0.7548343777403362,0.9576976047455185,0.7868741354472847,0.7732099302070751,0.6439197971238081,0.9483256224716057,0.7266283401076222,0.7081425678953531,0.5493028899521059,0.9390453539613145,0.9299764800341854,0.15493270400521683,0.4271923776715987,1.0,0.0,50.37604006129099,813.6153855388886,61.89400283919961,19.876094562457332,5,1.0,True
low_y_side,50,50,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s200,50,10000,200,5,0.8517102440211985,0.8632672157091713,0.7549124794458596,0.9551337622793991,0.7838185765859327,0.7785922109313855,0.6475312374545096,0.9445795237016834,0.7230859512490803,0.71365083274596,0.5554242576399737,0.9341419095763267,0.9277064962572089,0.1559714496761411,0.4271988217532627,1.0,0.0,50.37604006129099,813.6153855388886,63.084006139076294,17.480788718450057,5,1.0,True
low_y_side,51,51,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s250,10,10000,250,5,0.8521631531893252,0.8661239135233836,0.7342538148300841,0.957999226249474,0.7837473250250374,0.7719434036216191,0.6169878586548095,0.9468285958331785,0.723081117951632,0.7290034118154686,0.5184501735486934,0.9357882191587216,0.9294998486360615,0.15811857277521932,0.42230823382735183,1.0,0.0,52.352471234855884,840.2419815333267,45.1394184897938,15.250053381813336,5,1.0,True
low_y_side,52,52,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s200,100,10000,200,5,0.8509199047838125,0.8608529839139423,0.7554338364083835,0.9548936805345892,0.7815414324839483,0.7707248854414072,0.6468136086574435,0.9439919946108751,0.7196445452392566,0.7150545914692908,0.5538113653123384,0.9332147694081838,0.9287908947785659,0.1592902183252347,0.4261326526105396,1.0,0.0,50.37604006129099,813.6153855388886,63.69940091342903,16.925156334381064,5,1.0,True
perimeter,1,1,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s250,50,2500,250,5,0.8406863497909883,0.8476566233887074,0.7582877615330628,0.914245919427052,0.7607314306594488,0.7539802426535378,0.690463687705132,0.8508252958725695,0.6887192541139175,0.6879241899147092,0.6287060509529051,0.7918041182511463,0.9295059596254385,0.1811418437578014,0.22136337412521243,1.0,0.0,26.089879955287433,102.38519337175693,33.739614416650305,9.590832143968544,5,1.0,True
perimeter,2,2,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s250,100,2500,250,5,0.8402038243057224,0.8478799968748191,0.7595682669915219,0.9160326539089159,0.760032418103823,0.7480619341030967,0.6906675014229255,0.8549079344689657,0.6878594273726208,0.6822677997935115,0.6280167540584094,0.7978619247897094,0.9293047574911408,0.181858177394991,0.22284496111795304,1.0,0.0,26.089879955287433,102.38519337175693,34.62345089151895,9.37674709747289,5,1.0,True
perimeter,3,3,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s200,50,2500,200,5,0.8392411303667522,0.8464619065565842,0.7537013517538855,0.9174120470239111,0.7586743084927459,0.7446486123098184,0.6800762340341526,0.8580713909074422,0.686200378940389,0.6783387504871067,0.6136431665165727,0.8025690465722021,0.9288483576821344,0.1832525628319644,0.2213003694824874,1.0,0.0,26.314134462765406,107.68807169512226,34.53703140263865,9.46868478921208,5,1.0,True
perimeter,4,4,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s200,100,2500,200,5,0.8380862715540708,0.8464462319608063,0.7534851487438999,0.9136685188637116,0.75717703983793,0.7442490097952197,0.6801007911418282,0.8519909020144246,0.6844055986213193,0.6778476382205237,0.6138635736654062,0.7944768612779914,0.9280850596478707,0.1841222810322881,0.22150145994499323,1.0,0.0,26.314134462765406,107.68807169512226,35.32762438504429,9.510127591040918,5,1.0,True
perimeter,5,5,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s150,100,2500,150,5,0.8327661478743117,0.8422720230590647,0.748174729897707,0.9075324899914619,0.7492498012831417,0.7378309726170206,0.6762748762619858,0.8452587739694377,0.6744997067798206,0.6691885315001861,0.6112846237478435,0.7872582005070018,0.9261284433094806,0.19063877032845516,0.2167207202129066,1.0,0.0,26.26569343647508,96.6464305408323,31.812643673433865,8.78201724278668,5,1.0,True
perimeter,6,6,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s150,50,2500,150,5,0.8306288733879631,0.8402730101511315,0.7441167426454381,0.9091586547093136,0.7462397935118071,0.7305161759975176,0.6734273977331382,0.8478712389532456,0.6708439432905697,0.658230568514925,0.6094533747558953,0.7907152773835298,0.9251380942532027,0.1930427905922332,0.21596090672537685,1.0,0.0,26.26569343647508,96.6464305408323,31.00680623438396,9.070736803474166,5,1.0,True
perimeter,7,8,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s250,10,10000,250,5,0.814505293671704,0.8389386751216319,0.7230304561636142,0.9201558472390737,0.7276143100848055,0.7438703844830536,0.6150554273455211,0.8676025921514288,0.6511353436121425,0.6595752053399383,0.5145738142311842,0.81805083363482,0.9133876995376633,0.2062933684255251,0.35183301579207177,1.0,0.0,55.48837805103957,399.35995135029475,47.97742773712597,16.136104606808168,5,1.0,True
perimeter,8,7,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s250,100,10000,250,5,0.8155603910877932,0.8395246821812364,0.7259761734624834,0.9228745482052625,0.7277353213628046,0.7414807953784617,0.606216867341335,0.8716171686763297,0.6506294526037152,0.6548869635215641,0.5049784529480471,0.8232066754996996,0.915772799215131,0.20847663318452875,0.3498020303249359,1.0,0.0,55.48837805103957,399.35995135029475,74.66103414530741,19.936649129275303,5,1.0,True
perimeter,9,9,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s150,10,10000,150,5,0.8115998663090839,0.8362976419433737,0.7147064609159537,0.9089438253570832,0.7243411791946655,0.7427003652059285,0.6185153540045664,0.853316516273407,0.6473279246900605,0.6595783663758902,0.5277266102929765,0.8010935952603303,0.910585742908576,0.20739117829078374,0.35260372780263416,1.0,0.0,53.399709879804824,357.9416581085867,52.33101292178405,17.94723048806336,5,1.0,True
perimeter,10,11,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s250,50,10000,250,5,0.8120186708069884,0.8410826725767345,0.7120362630318403,0.9228785302733838,0.7222117877610349,0.7442923613559675,0.583097020364511,0.8711690404488754,0.6438457133582871,0.6586405085194545,0.47750676870058095,0.8223568672811092,0.915178073866751,0.21444544068467267,0.3490639098733663,1.0,0.0,55.48837805103957,399.35995135029475,75.86215966069602,19.76803086566951,5,1.0,True
perimeter,11,13,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s200,10,10000,200,5,0.8099713124253197,0.8423851197817815,0.7186152635071344,0.9171030354039518,0.7189104968077232,0.7468317304740412,0.594579592342859,0.863071519893248,0.6393712264744498,0.6621171487304252,0.4914038200559102,0.812223294106471,0.9144216603177566,0.2171838434060306,0.35957058817148185,1.0,0.0,52.31674905731454,395.49223215196156,64.08581681490827,22.505888326744326,5,1.0,True
perimeter,12,10,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s200,100,1000,200,5,0.8184030112133239,0.8378869230023376,0.7245773412771608,0.8824767951621998,0.7223857074899283,0.7145731690298407,0.6343174237166785,0.7908388460360644,0.6378652812901876,0.626006493602227,0.5553010991502378,0.7087167434070606,0.9275259364315851,0.2211427144556482,0.12948200874961913,1.0,0.0,16.180858186505766,39.885462131869886,19.912274329533506,5.256105279430518,5,1.0,True
perimeter,13,19,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s150,100,10000,150,5,0.8048523701108306,0.8403589981344354,0.7015271580568807,0.9138520589712988,0.7149062310505195,0.7489840166430611,0.5741261023963129,0.8600736542320682,0.6363844863577656,0.6675445356474088,0.46986175469782093,0.8094600033366404,0.9081183363360747,0.21666397480955996,0.3545193117111921,1.0,0.0,53.399709879804824,357.9416581085867,66.19172237770064,17.450183811220498,5,1.0,True
perimeter,14,17,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s200,100,10000,200,5,0.8058323863884436,0.8403055556767371,0.6900514128984697,0.9220604422115658,0.7150523966941568,0.7461622293071735,0.5585372850946468,0.8706856864866711,0.6362080729594043,0.66256621616201,0.4520879067989089,0.8221733955254334,0.9106495232106837,0.21922719113998917,0.36212517503648983,1.0,0.0,52.31674905731454,395.49223215196156,77.41469610737377,20.556053323523958,5,1.0,True
perimeter,15,18,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s200,50,10000,200,5,0.8057449171223894,0.8399093993403007,0.6916622085158689,0.9198422951414654,0.714978425239302,0.745693960724541,0.561216881790905,0.8673604457643749,0.6360845294832119,0.6620469820885505,0.455373135222958,0.8178729624091424,0.9104536837937787,0.21904194519966672,0.3630362236499785,1.0,0.0,52.31674905731454,395.49223215196156,71.19941896040461,19.722456750112627,5,1.0,True
perimeter,16,20,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s150,50,10000,150,5,0.8038172936120397,0.8402903696183781,0.6974251387008013,0.9127893741486958,0.7135594449035979,0.749653216771306,0.5673395251119426,0.8589869388122126,0.6349049527530027,0.6687925575902917,0.46151783022024123,0.8083557740120851,0.9076512105343341,0.21782850374841628,0.3557900324091315,1.0,0.0,53.399709879804824,357.9416581085867,64.52642163771522,17.22757077229864,5,1.0,True
perimeter,17,12,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s250,50,1000,250,5,0.8149666756998272,0.8382486226466679,0.708023621717836,0.8820889597908167,0.7191242478508363,0.7122039812248778,0.6199833302336246,0.7924222214774881,0.6348304774913666,0.6241964143173825,0.5428905448591936,0.7118703506279328,0.9239942592208121,0.22169273614327997,0.129658013433218,1.0,0.0,16.695285333374006,38.73194965185602,20.948698721699976,5.84795681993709,5,1.0,True
perimeter,18,14,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s200,50,1000,200,5,0.8159199207743055,0.8335627777460649,0.7204889289758226,0.8804584564955755,0.717829642088312,0.7043263797779978,0.6306590029743158,0.7870231838178319,0.6318231208174806,0.6207287984521094,0.5520289931421064,0.703503370655478,0.9278521453514579,0.22612173401028066,0.12951407564803957,1.0,0.0,16.180858186505766,39.885462131869886,19.4113295136729,5.382774867176569,5,1.0,True
perimeter,19,15,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s250,100,1000,250,5,0.8147622951129122,0.838612139707771,0.7182971087025807,0.8852556482513196,0.7169483136183947,0.7136263086779261,0.6260785637987669,0.795789208574944,0.6311156846135437,0.6216199387617836,0.5456994930083009,0.7153645003398503,0.9262761207475905,0.22598260185588043,0.1295769099518657,1.0,0.0,16.695285333374006,38.73194965185602,21.258892137627214,5.796217361424909,5,1.0,True
perimeter,20,16,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s250,10,1000,250,5,0.8155818582427212,0.8328527879563454,0.7474425656338861,0.8650967887562075,0.7166647647181639,0.7103724572934726,0.6588629918752055,0.7752580880722365,0.630036690169411,0.6355460125770215,0.5807810018079423,0.6947489702112329,0.9285914950302632,0.22738016188911753,0.12773252407088873,1.0,0.0,16.695285333374006,38.73194965185602,16.10377101352184,5.558151386571241,5,1.0,True
perimeter,21,23,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s100,10,10000,100,5,0.7987910667479753,0.8356905526448261,0.7074085244420156,0.900549382384045,0.7078507203958553,0.7471676460043737,0.5832223574739279,0.8427492444343323,0.6284208687585172,0.6680217808720174,0.48027111463816013,0.788658904095231,0.9031087406178063,0.21954419527062613,0.3680561918765305,1.0,0.0,48.522787909588,341.82067190563396,55.956562028134364,18.604863581911143,5,1.0,True
